,book_id,goodreads_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,category
8192,8193,17934521,33,1250039819,9781250039810.0,Nickolas Butler,2014.0,Shotgun Lovesongs,Shotgun Lovesongs,eng,3.78,9878,153,756,3183,5104,2521,https://images.gr-assets.com/books/1396818566m/17934521.jpg,https://images.gr-assets.com/books/1396818566s/17934521.jpg,
8193,8194,671724,49,0-440240956,9780440240950.0,Conn Iggulden,2004.0,"The Death of Kings (Emperor, #2)","The Death of Kings (Emperor, #2)",eng,4.25,10633,58,224,1595,5027,5289,https://images.gr-assets.com/books/1320470253m/671724.jpg,https://images.gr-assets.com/books/1320470253s/671724.jpg,
8194,8195,106882,55,0-375435484,9780375435480.0,Mireille Guiliano,2004.0,French Women Don't Get Fat,French Women Don't Get Fat: The Secret of Eating for Pleasure,eng,3.48,10584,387,1610,4653,4224,2237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8195,8196,289601,24,061858532X,9780618585330.0,Laura Whitcomb,2005.0,A Certain Slant of Light,"A Certain Slant of Light (Light, #1)",en-US,3.83,16769,496,1356,4279,5886,5496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8196,8197,493455,7,1416936408,9781416936400.0,Scott Westerfeld,2007.0,"The Uglies Trilogy (Uglies, #1-3)","The Uglies Trilogy (Uglies, #1-3)",,4.06,13405,243,689,2531,4537,5473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8197,8198,22693231,34,0-062311115,9780062311120.0,Greg Iles,2015.0,The Bone Tree,The Bone Tree,en-US,4.18,8055,185,438,1745,4643,5388,https://images.gr-assets.com/books/1421259645m/22693231.jpg,https://images.gr-assets.com/books/1421259645s/22693231.jpg,
8198,8199,78971,53,0-312939779,9780312939780.0,Jeffrey Archer,2005.0,False Impression,False Impression,en-US,3.67,10338,220,978,3882,4730,2442,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8199,8200,13105527,5,1926760689,9781926760680.0,"pleasefindthis, Iain S. Thomas, Jon Ellis",2011.0,I Wrote This For You,I Wrote This For You,eng,4.17,11533,372,673,1869,3403,6479,https://images.gr-assets.com/books/1413756174m/13105527.jpg,https://images.gr-assets.com/books/1413756174s/13105527.jpg,
8200,8201,56913,6,1400049350,9781400049360.0,"Ina Garten, Quentin Bacon",2004.0,Barefoot in Paris,Barefoot in Paris,en-GB,4.19,11128,365,429,1589,3170,5647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8201,8202,204045,28,1591163595,9781591163600.0,Masashi Kishimoto,2000.0,,"Naruto, Vol. 05: Exam Hell (Naruto, #5)",eng,4.44,13122,96,285,1606,2960,8366,https://images.gr-assets.com/books/1435524968m/204045.jpg,https://images.gr-assets.com/books/1435524968s/204045.jpg,
8202,8203,347577,42,0-060589353,9780060589360.0,Louise Rennison,2004.0,...and that's when it fell off in my hand,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",,4.06,14351,182,658,3713,5867,6656,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8203,8204,16056862,14,,,Natasha Anders,2012.0,The Unwanted Wife,"The Unwanted Wife (Unwanted, #1)",eng,3.94,17458,453,1130,4122,7385,6583,https://images.gr-assets.com/books/1349084566m/16056862.jpg,https://images.gr-assets.com/books/1349084566s/16056862.jpg,
8204,8205,29991719,8,,,Emma Chase,2016.0,Royally Screwed,"Royally Screwed (Royally, #1)",eng,4.11,15906,235,782,3288,7374,7584,https://images.gr-assets.com/books/1463068765m/29991719.jpg,https://images.gr-assets.com/books/1463068765s/29991719.jpg,
8205,8206,6239873,30,0-061626317,9780061626320.0,Anna Godbersen,2009.0,Splendor,"Splendor (Luxe, #4)",en-US,3.84,16276,341,1244,4445,6360,5179,https://images.gr-assets.com/books/1295983771m/6239873.jpg,https://images.gr-assets.com/books/1295983771s/6239873.jpg,
8206,8207,31175,335,1582870950,9781582870950.0,Charlotte Brontë,1857.0,The Professor,The Professor,eng,3.56,12140,318,1520,4948,4354,2853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8207,8208,9815702,21,0-451234863,9780451234860.0,Chloe Neill,2011.0,"Drink Deep (Chicagoland Vampires, #5)","Drink Deep (Chicagoland Vampires, #5)",en-US,4.12,21860,228,914,4389,8522,9645,https://images.gr-assets.com/books/1296789716m/9815702.jpg,https://images.gr-assets.com/books/1296789716s/9815702.jpg,
8208,8209,4653511,20,,,غسان كنفاني,1963.0,رجال في الشمس,رجال في الشمس,ara,4.16,10016,121,363,1724,4114,4601,https://images.gr-assets.com/books/1321707850m/4653511.jpg,https://images.gr-assets.com/books/1321707850s/4653511.jpg,
8209,8210,132391,222,0-698400011,9780698400020.0,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",1836.0,Den lille havfrue,The Little Mermaid,en-US,4.02,14361,249,839,3711,5391,6397,https://images.gr-assets.com/books/1309204955m/132391.jpg,https://images.gr-assets.com/books/1309204955s/132391.jpg,
8210,8211,207687,29,0-060525134,9780060525130.0,Meg Cabot,2007.0,"Big Boned (Heather Wells, #3)","Big Boned (Heather Wells, #3)",eng,3.84,17672,207,1017,5372,7177,4942,https://images.gr-assets.com/books/1496810737m/207687.jpg,https://images.gr-assets.com/books/1496810737s/207687.jpg,
8211,8212,330760,48,0-802131867,9780802131870.0,Jack Kerouac,1958.0,The Subterraneans,The Subterraneans,eng,3.68,10325,191,978,3678,4157,2543,https://images.gr-assets.com/books/1428958819m/330760.jpg,https://images.gr-assets.com/books/1428958819s/330760.jpg,
8212,8213,181400,13,0-745917437,9780745917440.0,"Angela Elwell Hunt, Tim Jonke",1989.0,The Tale of Three Trees: A Traditional Folktale,The Tale of Three Trees,en-US,4.52,13226,90,186,1236,3034,8847,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8213,8214,419103,38,1593072953,9781593072960.0,Frank Miller,1994.0,Sin City: The Big Fat Kill,"Sin City, Vol. 3: The Big Fat Kill (Sin City, #3)",en-US,4.1,12625,167,432,2503,5293,5261,https://images.gr-assets.com/books/1470924869m/419103.jpg,https://images.gr-assets.com/books/1470924869s/419103.jpg,
8214,8215,16341,192,0-007120842,9780007120840.0,Agatha Christie,1942.0,The Moving Finger,"The Moving Finger (Miss Marple, #4)",en-GB,3.84,15142,125,855,5508,7365,4630,https://images.gr-assets.com/books/1396227246m/16341.jpg,https://images.gr-assets.com/books/1396227246s/16341.jpg,
8215,8216,392217,64,042516098X,9780425160980.0,Patricia Cornwell,1996.0,Hornet's Nest,"Hornet's Nest (Andy Brazil, #1)",eng,3.28,12973,892,2186,4858,3409,2207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8216,8217,126066,30,0-785267239,9780785267230.0,"John Eldredge, Brent Curtis",1997.0,The Sacred Romance Drawing Closer To The Heart Of God,The Sacred Romance Drawing Closer To The Heart Of God,eng,4.0,9882,262,617,2165,3211,4222,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8217,8218,236056,43,0-590590898,9780590590890.0,Louis Sachar,1987.0,There's a Boy in the Girls' Bathroom,There's a Boy in the Girls' Bathroom,eng,3.95,12732,346,933,3488,4763,5563,https://images.gr-assets.com/books/1346870062m/236056.jpg,https://images.gr-assets.com/books/1346870062s/236056.jpg,
8218,8219,17233800,26,037321099X,9780373210990.0,Katie McGarry,2013.0,Crash Into You,"Crash into You (Pushing the Limits, #3)",eng,4.28,21136,213,639,3073,7314,11241,https://images.gr-assets.com/books/1370532247m/17233800.jpg,https://images.gr-assets.com/books/1370532247s/17233800.jpg,
8219,8220,7993566,9,0-375504877,9780375504880.0,Edmund Morris,2010.0,Colonel Roosevelt,Colonel Roosevelt,eng,4.1,12745,364,611,2153,4276,5782,https://images.gr-assets.com/books/1320530371m/7993566.jpg,https://images.gr-assets.com/books/1320530371s/7993566.jpg,
8220,8221,65336,19,081120958X,9780811209590.0,"William Carlos Williams, Charles Tomlinson",1949.0,Selected Poems,Selected Poems,,4.15,11740,170,395,1977,4458,5108,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8221,8222,77786,22,0-553100351,9780553100360.0,Timothy Zahn,1998.0,Star Wars: Vision of the Future,"Vision of the Future (Star Wars: The Hand of Thrawn, #2)",eng,4.06,11657,60,414,2790,5081,4563,https://images.gr-assets.com/books/1328289436m/77786.jpg,https://images.gr-assets.com/books/1328289436s/77786.jpg,
8222,8223,6449422,67,4103534230,9784103534240.0,Haruki Murakami,2009.0,1Q84 Book 2 [Ichi-kyū-hachi-yon],"1Q84 BOOK 2 (1Q84, #2)",jpn,4.04,9668,123,506,2418,5299,4252,https://images.gr-assets.com/books/1329955515m/6449422.jpg,https://images.gr-assets.com/books/1329955515s/6449422.jpg,
8223,8224,20439328,29,,,Ali Smith,2014.0,How to Be Both,How to Be Both,eng,3.61,9431,692,1196,2881,4009,2855,https://images.gr-assets.com/books/1405890478m/20439328.jpg,https://images.gr-assets.com/books/1405890478s/20439328.jpg,
8224,8225,85989,56,0-060724560,9780060724570.0,Meg Cabot,2006.0,Princess on the Brink,"Princess on the Brink (The Princess Diaries, #8)",,3.7,17654,431,1675,6203,6016,5041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8225,8226,341281,230,0-140435476,9780140435470.0,"Thomas Hardy, Patricia Ingham",1887.0,The Woodlanders,The Woodlanders,eng,3.82,10835,337,700,2965,4313,3327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8226,8227,17934385,14,0-312591845,9780312591850.0,Jane Green,2014.0,,Tempting Fate,eng,3.59,9882,397,1156,3844,4506,2350,https://images.gr-assets.com/books/1386626870m/17934385.jpg,https://images.gr-assets.com/books/1386626870s/17934385.jpg,
8227,8228,4071018,26,0-385524927,9780385524930.0,Barbara Delinsky,2009.0,While My Sister Sleeps,While My Sister Sleeps,en-US,3.82,12719,203,789,3736,5043,3524,https://images.gr-assets.com/books/1320495122m/4071018.jpg,https://images.gr-assets.com/books/1320495122s/4071018.jpg,
8228,8229,419083,37,0-142000957,9780142000950.0,Mark Bowden,2001.0,Killing Pablo: The Hunt for the World's Greatest Outlaw,Killing Pablo: The Hunt for the World's Greatest Outlaw,,3.93,9469,75,382,2679,5273,2894,https://images.gr-assets.com/books/1311648121m/419083.jpg,https://images.gr-assets.com/books/1311648121s/419083.jpg,
8229,8230,12968662,41,1451672721,9781451672720.0,Chris Cleave,2012.0,Gold,Gold,eng,3.68,6997,256,1000,4091,5524,2552,https://images.gr-assets.com/books/1340468522m/12968662.jpg,https://images.gr-assets.com/books/1340468522s/12968662.jpg,
8230,8231,3064985,30,1554682746,9781554682740.0,Lesley Livingston,2009.0,Wondrous Strange,"Wondrous Strange (Wondrous Strange, #1)",eng,3.69,17738,708,1854,5541,6115,5373,https://images.gr-assets.com/books/1327879404m/3064985.jpg,https://images.gr-assets.com/books/1327879404s/3064985.jpg,
8231,8232,10395,31,0-060731427,9780060731430.0,Franklin Foer,2004.0,How Soccer Explains the World: An Unlikely Theory of Globalization,How Soccer Explains the World,,3.76,9231,246,669,2794,3715,2520,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8232,8233,45974,153,0-141183047,9780141183050.0,"Fernando Pessoa, Richard Zenith",1913.0,Livro do Desassossego,The Book of Disquiet,eng,4.5,9115,140,289,1046,3052,8605,https://images.gr-assets.com/books/1382871857m/45974.jpg,https://images.gr-assets.com/books/1382871857s/45974.jpg,
8233,8234,12791521,21,1401232086,9781401232080.0,"Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",2012.0,"Batman: Earth One, Volume 1","Batman: Earth One, Volume 1",eng,4.06,11302,183,540,2182,4644,4560,https://images.gr-assets.com/books/1344369854m/12791521.jpg,https://images.gr-assets.com/books/1344369854s/12791521.jpg,
8234,8235,12475019,9,159448841X,9781594488410.0,"Anne Lamott, Sam Lamott",2012.0,,Some Assembly Required: A Journal of My Son's First Son,en-US,3.61,10547,656,1122,2930,3241,2921,https://images.gr-assets.com/books/1325716296m/12475019.jpg,https://images.gr-assets.com/books/1325716296s/12475019.jpg,
8235,8236,583924,33,0-425204332,9780425204340.0,MaryJanice Davidson,2005.0,Undead and Unappreciated,"Undead and Unappreciated (Undead, #3)",en-US,3.88,18066,180,905,5749,7615,5680,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8236,8237,20980959,41,1455525898,9781455525900.0,"Douglas Preston, Lincoln Child",2014.0,Blue Labyrinth,"Blue Labyrinth (Pendergast, #14)",eng,4.11,9184,99,380,2108,5469,4609,https://images.gr-assets.com/books/1408116686m/20980959.jpg,https://images.gr-assets.com/books/1408116686s/20980959.jpg,
8237,8238,7940589,24,0-670022209,9780670022200.0,Manning Marable,2011.0,Malcolm X: A Life of Reinvention,Malcolm X: A Life of Reinvention,eng,4.2,11448,251,364,1757,3875,5631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8238,8239,32349,79,0-060723513,9780060723510.0,Marlo Morgan,1990.0,Mutant Message Down Under,Mutant Message Down Under,eng,3.79,9981,665,1069,2633,3940,4116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8239,8240,4769247,34,0-440244501,9780440244510.0,Lara Adrian,2009.0,Ashes of Midnight,"Ashes of Midnight (Midnight Breed, #6)",eng,4.19,18982,115,634,3549,7405,9027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8240,8241,112879,17,081091610X,9780810916100.0,"Michael Buckley, Peter Ferguson",2007.0,Once Upon a Crime,"Once Upon a Crime (The Sisters Grimm, #4)",eng,4.26,15091,135,365,2428,5186,7609,https://images.gr-assets.com/books/1349015477m/112879.jpg,https://images.gr-assets.com/books/1349015477s/112879.jpg,
8241,8242,168814,9,0-891343377,9780891343370.0,Bert Dodson,1985.0,Keys to Drawing,Keys to Drawing,eng,4.0,10004,350,587,2082,2721,4325,https://images.gr-assets.com/books/1172360760m/168814.jpg,https://images.gr-assets.com/books/1172360760s/168814.jpg,
8242,8243,158988,11,1401213162,9781401213170.0,"Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",2007.0,"Fables, Volume 9: Sons of Empire","Fables, Vol. 9: Sons of Empire",eng,4.24,15232,115,299,2204,6002,6799,https://images.gr-assets.com/books/1375396700m/158988.jpg,https://images.gr-assets.com/books/1375396700s/158988.jpg,
8243,8244,1233478,29,0-451461991,9780451462000.0,Karen Chance,2008.0,Embrace the Night,"Embrace the Night (Cassandra Palmer, #3)",en-US,4.09,19294,218,732,4013,7287,7872,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8244,8245,171624,42,0-586026193,9780586026200.0,Len Deighton,1962.0,The Ipcress File,"The Ipcress File (Secret File, #1)",en-US,3.94,12052,140,485,3094,5115,3689,https://images.gr-assets.com/books/1295903974m/171624.jpg,https://images.gr-assets.com/books/1295903974s/171624.jpg,
8245,8246,158944,13,0-679450815,9780679450820.0,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",1979.0,The Boston Cooking-School Cook Book 1896,The Fannie Farmer Cookbook: Anniversary,,4.1,12723,296,580,2517,3761,5873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8246,8247,3240691,22,,6221102019420.0,بهاء طاهر,2006.0,واحة الغروب,واحة الغروب,ara,3.82,10365,270,706,2531,4203,2860,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8247,8248,7862725,11,1450572375,9781450572380.0,Keary Taylor,2010.0,,"Branded (Fall of Angels, #1)",eng,3.7,9790,623,1545,3921,4541,4423,https://images.gr-assets.com/books/1289169061m/7862725.jpg,https://images.gr-assets.com/books/1289169061s/7862725.jpg,
8248,8249,27208,68,156478214X,9781564782140.0,Flann O'Brien,1967.0,The Third Policeman,The Third Policeman,eng,4.02,10352,331,710,2206,4156,4901,https://images.gr-assets.com/books/1343027425m/27208.jpg,https://images.gr-assets.com/books/1343027425s/27208.jpg,
8249,8250,4285768,43,0-375424490,9780375424500.0,Alexander McCall Smith,2009.0,Tea Time for the Traditionally Built,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",eng,4.11,15001,44,242,3138,7801,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8250,8251,273512,36,0-060827629,9780060827620.0,Erin Hunter,2006.0,"Starlight (Warriors: The New Prophecy, #4)","Starlight (Warriors: The New Prophecy, #4)",en-US,4.28,15719,125,468,2637,4793,8696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
8251,8252,13522957,14,,,Suzanne Wright,2012.0,Feral Sins,"Feral Sins (The Phoenix Pack, #1)",eng,4.12,21978,657,1224,3882,8561,11350,https://images.gr-assets.com/books/1331458140m/13522957.jpg,https://images.gr-assets.com/books/1331458140s/13522957.jpg,
8252,8253,87424,56,0-867199032,9780867199030.0,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1930.0,Tintin au pays des Soviets,Tintin in the Land of the Soviets (Tintin #1),eng,3.67,10702,525,1495,2998,3022,3722,https://images.gr-assets.com/books/1327959256m/87424.jpg,https://images.gr-assets.com/books/1327959256s/87424.jpg,
8253,8254,9998705,47,1439102414,9781439102410.0,Kathy Reichs,2011.0,Flash and Bones,"Flash and Bones (Temperance Brennan, #14)",eng,3.86,14064,114,850,4674,6405,4440,https://images.gr-assets.com/books/1306253347m/9998705.jpg,https://images.gr-assets.com/books/1306253347s/9998705.jpg,
